eeacellcode	level2gid	specieskey	year	province	occurrences	ispresent
1kmE3974N3112	BEL.2_1	5218786	1991		0	0
1kmE3974N3112	BEL.2_1	5218786	1992		0	0
1kmE3974N3112	BEL.2_1	5218786	1993		0	0
1kmE3974N3112	BEL.2_1	5218786	1994		0	0
1kmE3974N3112	BEL.2_1	5218786	1995		0	0
1kmE3974N3112	BEL.2_1	5218786	1996		0	0
1kmE3974N3112	BEL.2_1	5218786	1997		0	0
1kmE3974N3112	BEL.2_1	5218786	1998		0	0
1kmE3974N3112	BEL.2_1	5218786	1999		0	0
1kmE3974N3112	BEL.2_1	5218786	2000		0	0
1kmE3974N3112	BEL.2_1	5218786	2001		0	0
1kmE3974N3112	BEL.2_1	5218786	2002		0	0
1kmE3974N3112	BEL.2_1	5218786	2003		0	0
1kmE3974N3112	BEL.2_1	5218786	2004		0	0
1kmE3974N3112	BEL.2_1	5218786	2005		0	0
1kmE3974N3112	BEL.2_1	5218786	2006		0	0
1kmE3974N3112	BEL.2_1	5218786	2007		0	0
1kmE3974N3112	BEL.2_1	5218786	2008		0	0
1kmE3974N3112	BEL.2_1	5218786	2009		0	0
1kmE3974N3112	BEL.2_1	5218786	2010		0	0
1kmE3974N3112	BEL.2_1	5218786	2011		0	0
1kmE3974N3112	BEL.2_1	5218786	2012		0	0
1kmE3974N3112	BEL.2_1	5218786	2013		0	0
1kmE3974N3112	BEL.2_1	5218786	2014		0	0
1kmE3974N3112	BEL.2_1	5218786	2015		0	0
1kmE3974N3112	BEL.2_1	5218786	2016		0	0
1kmE3974N3112	BEL.2_1	5218786	2017		0	0
1kmE3974N3112	BEL.2_1	5218786	2018		0	0
1kmE3974N3112	BEL.2_1	5218786	2019		0	0
1kmE3974N3112	BEL.2_1	5218786	2020		0	0
1kmE3974N3112	BEL.2_1	5218786	2021		0	0
1kmE3974N3112	BEL.2_1	5218786	2022	Flanders	1	1
1kmE3974N3112	BEL.2_1	5218786	2023		0	0
1kmE3974N3112	BEL.2_1	5218786	2024		0	0
1kmE3985N3127	BEL.2_1	5218786	1986		0	0
1kmE3985N3127	BEL.2_1	5218786	1987		0	0
1kmE3985N3127	BEL.2_1	5218786	1988		0	0
1kmE3985N3127	BEL.2_1	5218786	1989		0	0
1kmE3985N3127	BEL.2_1	5218786	1990		0	0
1kmE3985N3127	BEL.2_1	5218786	1991		0	0
1kmE3985N3127	BEL.2_1	5218786	1992		0	0
1kmE3985N3127	BEL.2_1	5218786	1993		0	0
1kmE3985N3127	BEL.2_1	5218786	1994		0	0
1kmE3985N3127	BEL.2_1	5218786	1995		0	0
1kmE3985N3127	BEL.2_1	5218786	1996		0	0
1kmE3985N3127	BEL.2_1	5218786	1997		0	0
1kmE3985N3127	BEL.2_1	5218786	1998		0	0
1kmE3985N3127	BEL.2_1	5218786	1999		0	0
1kmE3985N3127	BEL.2_1	5218786	2000		0	0
1kmE3985N3127	BEL.2_1	5218786	2001		0	0
1kmE3985N3127	BEL.2_1	5218786	2002		0	0
1kmE3985N3127	BEL.2_1	5218786	2003		0	0
1kmE3985N3127	BEL.2_1	5218786	2004		0	0
1kmE3985N3127	BEL.2_1	5218786	2005		0	0
1kmE3985N3127	BEL.2_1	5218786	2006		0	0
1kmE3985N3127	BEL.2_1	5218786	2007		0	0
1kmE3985N3127	BEL.2_1	5218786	2008		0	0
1kmE3985N3127	BEL.2_1	5218786	2009		0	0
1kmE3985N3127	BEL.2_1	5218786	2010		0	0
1kmE3985N3127	BEL.2_1	5218786	2011		0	0
1kmE3985N3127	BEL.2_1	5218786	2012		0	0
1kmE3985N3127	BEL.2_1	5218786	2013		0	0
1kmE3985N3127	BEL.2_1	5218786	2014		0	0
1kmE3985N3127	BEL.2_1	5218786	2015		0	0
1kmE3985N3127	BEL.2_1	5218786	2016		0	0
1kmE3985N3127	BEL.2_1	5218786	2017		0	0
1kmE3985N3127	BEL.2_1	5218786	2018		0	0
1kmE3985N3127	BEL.2_1	5218786	2019		0	0
1kmE3985N3127	BEL.2_1	5218786	2020		0	0
1kmE3985N3127	BEL.2_1	5218786	2021		0	0
1kmE3985N3127	BEL.2_1	5218786	2022	Flanders	1	1
1kmE3985N3127	BEL.2_1	5218786	2023		0	0
1kmE3985N3127	BEL.2_1	5218786	2024		0	0
1kmE3990N3108	BEL.2_1	5218786	1986		0	0
1kmE3990N3108	BEL.2_1	5218786	1987		0	0
1kmE3990N3108	BEL.2_1	5218786	1988		0	0
1kmE3990N3108	BEL.2_1	5218786	1989		0	0
1kmE3990N3108	BEL.2_1	5218786	1990		0	0
1kmE3990N3108	BEL.2_1	5218786	1991		0	0
1kmE3990N3108	BEL.2_1	5218786	1992		0	0
1kmE3990N3108	BEL.2_1	5218786	1993		0	0
1kmE3990N3108	BEL.2_1	5218786	1994		0	0
1kmE3990N3108	BEL.2_1	5218786	1995		0	0
1kmE3990N3108	BEL.2_1	5218786	1996		0	0
1kmE3990N3108	BEL.2_1	5218786	1997		0	0
1kmE3990N3108	BEL.2_1	5218786	1998		0	0
1kmE3990N3108	BEL.2_1	5218786	1999		0	0
1kmE3990N3108	BEL.2_1	5218786	2000		0	0
1kmE3990N3108	BEL.2_1	5218786	2001		0	0
1kmE3990N3108	BEL.2_1	5218786	2002		0	0
1kmE3990N3108	BEL.2_1	5218786	2003		0	0
1kmE3990N3108	BEL.2_1	5218786	2004		0	0
1kmE3990N3108	BEL.2_1	5218786	2005		0	0
1kmE3990N3108	BEL.2_1	5218786	2006		0	0
1kmE3990N3108	BEL.2_1	5218786	2007		0	0
1kmE3990N3108	BEL.2_1	5218786	2008		0	0
1kmE3990N3108	BEL.2_1	5218786	2009		0	0
1kmE3990N3108	BEL.2_1	5218786	2010		0	0
1kmE3990N3108	BEL.2_1	5218786	2011		0	0
1kmE3990N3108	BEL.2_1	5218786	2012		0	0
1kmE3990N3108	BEL.2_1	5218786	2013		0	0
1kmE3990N3108	BEL.2_1	5218786	2014		0	0
1kmE3990N3108	BEL.2_1	5218786	2015		0	0
1kmE3990N3108	BEL.2_1	5218786	2016		0	0
1kmE3990N3108	BEL.2_1	5218786	2017		0	0
1kmE3990N3108	BEL.2_1	5218786	2018		0	0
1kmE3990N3108	BEL.2_1	5218786	2019		0	0
1kmE3990N3108	BEL.2_1	5218786	2020		0	0
1kmE3990N3108	BEL.2_1	5218786	2021		0	0
1kmE3990N3108	BEL.2_1	5218786	2022	Flanders	2	1
1kmE3990N3108	BEL.2_1	5218786	2023		0	0
1kmE3990N3108	BEL.2_1	5218786	2024		0	0
1kmE3991N3101	BEL.2_1	5218786	1986		0	0
1kmE3991N3101	BEL.2_1	5218786	1987		0	0
1kmE3991N3101	BEL.2_1	5218786	1988		0	0
1kmE3991N3101	BEL.2_1	5218786	1989		0	0
1kmE3991N3101	BEL.2_1	5218786	1990		0	0
1kmE3991N3101	BEL.2_1	5218786	1991		0	0
1kmE3991N3101	BEL.2_1	5218786	1992		0	0
1kmE3991N3101	BEL.2_1	5218786	1993		0	0
1kmE3991N3101	BEL.2_1	5218786	1994		0	0
1kmE3991N3101	BEL.2_1	5218786	1995		0	0
1kmE3991N3101	BEL.2_1	5218786	1996		0	0
1kmE3991N3101	BEL.2_1	5218786	1997		0	0
1kmE3991N3101	BEL.2_1	5218786	1998		0	0
1kmE3991N3101	BEL.2_1	5218786	1999		0	0
1kmE3991N3101	BEL.2_1	5218786	2000		0	0
1kmE3991N3101	BEL.2_1	5218786	2001		0	0
1kmE3991N3101	BEL.2_1	5218786	2002		0	0
1kmE3991N3101	BEL.2_1	5218786	2003		0	0
1kmE3991N3101	BEL.2_1	5218786	2004		0	0
1kmE3991N3101	BEL.2_1	5218786	2005		0	0
1kmE3991N3101	BEL.2_1	5218786	2006		0	0
1kmE3991N3101	BEL.2_1	5218786	2007		0	0
1kmE3991N3101	BEL.2_1	5218786	2008		0	0
1kmE3991N3101	BEL.2_1	5218786	2009		0	0
1kmE3991N3101	BEL.2_1	5218786	2010		0	0
1kmE3991N3101	BEL.2_1	5218786	2011		0	0
1kmE3991N3101	BEL.2_1	5218786	2012		0	0
1kmE3991N3101	BEL.2_1	5218786	2013		0	0
1kmE3991N3101	BEL.2_1	5218786	2014		0	0
1kmE3991N3101	BEL.2_1	5218786	2015		0	0
1kmE3991N3101	BEL.2_1	5218786	2016		0	0
1kmE3991N3101	BEL.2_1	5218786	2017		0	0
1kmE3991N3101	BEL.2_1	5218786	2018		0	0
1kmE3991N3101	BEL.2_1	5218786	2019		0	0
1kmE3991N3101	BEL.2_1	5218786	2020		0	0
1kmE3991N3101	BEL.2_1	5218786	2021		0	0
1kmE3991N3101	BEL.2_1	5218786	2022	Flanders	1	1
1kmE3991N3101	BEL.2_1	5218786	2023		0	0
1kmE3991N3101	BEL.2_1	5218786	2024		0	0
1kmE3991N3106	BEL.2_1	5218786	1986		0	0
1kmE3991N3106	BEL.2_1	5218786	1987		0	0
1kmE3991N3106	BEL.2_1	5218786	1988		0	0
1kmE3991N3106	BEL.2_1	5218786	1989		0	0
1kmE3991N3106	BEL.2_1	5218786	1990		0	0
1kmE3991N3106	BEL.2_1	5218786	1991		0	0
1kmE3991N3106	BEL.2_1	5218786	1992		0	0
1kmE3991N3106	BEL.2_1	5218786	1993		0	0
1kmE3991N3106	BEL.2_1	5218786	1994		0	0
1kmE3991N3106	BEL.2_1	5218786	1995		0	0
1kmE3991N3106	BEL.2_1	5218786	1996		0	0
1kmE3991N3106	BEL.2_1	5218786	1997		0	0
1kmE3991N3106	BEL.2_1	5218786	1998		0	0
1kmE3991N3106	BEL.2_1	5218786	1999		0	0
1kmE3991N3106	BEL.2_1	5218786	2000		0	0
1kmE3991N3106	BEL.2_1	5218786	2001		0	0
1kmE3991N3106	BEL.2_1	5218786	2002		0	0
1kmE3991N3106	BEL.2_1	5218786	2003		0	0
1kmE3991N3106	BEL.2_1	5218786	2004		0	0
1kmE3991N3106	BEL.2_1	5218786	2005		0	0
1kmE3991N3106	BEL.2_1	5218786	2006		0	0
1kmE3991N3106	BEL.2_1	5218786	2007		0	0
1kmE3991N3106	BEL.2_1	5218786	2008		0	0
1kmE3991N3106	BEL.2_1	5218786	2009		0	0
1kmE3991N3106	BEL.2_1	5218786	2010		0	0
1kmE3991N3106	BEL.2_1	5218786	2011		0	0
1kmE3991N3106	BEL.2_1	5218786	2012		0	0
1kmE3991N3106	BEL.2_1	5218786	2013		0	0
1kmE3991N3106	BEL.2_1	5218786	2014		0	0
1kmE3991N3106	BEL.2_1	5218786	2015		0	0
1kmE3991N3106	BEL.2_1	5218786	2016		0	0
1kmE3991N3106	BEL.2_1	5218786	2017		0	0
1kmE3991N3106	BEL.2_1	5218786	2018		0	0
1kmE3991N3106	BEL.2_1	5218786	2019		0	0
1kmE3991N3106	BEL.2_1	5218786	2020		0	0
1kmE3991N3106	BEL.2_1	5218786	2021		0	0
1kmE3991N3106	BEL.2_1	5218786	2022	Flanders	1	1
1kmE3991N3106	BEL.2_1	5218786	2023		0	0
1kmE3991N3106	BEL.2_1	5218786	2024		0	0
1kmE3992N3100	BEL.2_1	5218786	1986		0	0
1kmE3992N3100	BEL.2_1	5218786	1987		0	0
1kmE3992N3100	BEL.2_1	5218786	1988		0	0
1kmE3992N3100	BEL.2_1	5218786	1989		0	0
1kmE3992N3100	BEL.2_1	5218786	1990		0	0
1kmE3992N3100	BEL.2_1	5218786	1991		0	0
1kmE3992N3100	BEL.2_1	5218786	1992		0	0
1kmE3992N3100	BEL.2_1	5218786	1993		0	0
1kmE3992N3100	BEL.2_1	5218786	1994		0	0
1kmE3992N3100	BEL.2_1	5218786	1995		0	0
1kmE3992N3100	BEL.2_1	5218786	1996		0	0
1kmE3992N3100	BEL.2_1	5218786	1997		0	0
1kmE3992N3100	BEL.2_1	5218786	1998		0	0
1kmE3992N3100	BEL.2_1	5218786	1999		0	0
1kmE3992N3100	BEL.2_1	5218786	2000		0	0
1kmE3992N3100	BEL.2_1	5218786	2001		0	0
1kmE3992N3100	BEL.2_1	5218786	2002		0	0
1kmE3992N3100	BEL.2_1	5218786	2003		0	0
1kmE3992N3100	BEL.2_1	5218786	2004		0	0
1kmE3992N3100	BEL.2_1	5218786	2005		0	0
1kmE3992N3100	BEL.2_1	5218786	2006		0	0
1kmE3992N3100	BEL.2_1	5218786	2007		0	0
1kmE3992N3100	BEL.2_1	5218786	2008		0	0
1kmE3992N3100	BEL.2_1	5218786	2009		0	0
1kmE3992N3100	BEL.2_1	5218786	2010		0	0
1kmE3992N3100	BEL.2_1	5218786	2011		0	0
1kmE3992N3100	BEL.2_1	5218786	2012		0	0
1kmE3992N3100	BEL.2_1	5218786	2013		0	0
1kmE3992N3100	BEL.2_1	5218786	2014		0	0
1kmE3992N3100	BEL.2_1	5218786	2015		0	0
1kmE3992N3100	BEL.2_1	5218786	2016		0	0
1kmE3992N3100	BEL.2_1	5218786	2017		0	0
1kmE3992N3100	BEL.2_1	5218786	2018		0	0
1kmE3992N3100	BEL.2_1	5218786	2019		0	0
1kmE3992N3100	BEL.2_1	5218786	2020		0	0
1kmE3992N3100	BEL.2_1	5218786	2021		0	0
1kmE3992N3100	BEL.2_1	5218786	2022	Flanders	1	1
1kmE3992N3100	BEL.2_1	5218786	2023		0	0
1kmE3992N3100	BEL.2_1	5218786	2024	Flanders	1	1
1kmE3992N3118	BEL.2_1	5218786	1986		0	0
1kmE3992N3118	BEL.2_1	5218786	1987		0	0
1kmE3992N3118	BEL.2_1	5218786	1988		0	0
1kmE3992N3118	BEL.2_1	5218786	1989		0	0
1kmE3992N3118	BEL.2_1	5218786	1990		0	0
1kmE3992N3118	BEL.2_1	5218786	1991		0	0
1kmE3992N3118	BEL.2_1	5218786	1992		0	0
1kmE3992N3118	BEL.2_1	5218786	1993		0	0
1kmE3992N3118	BEL.2_1	5218786	1994		0	0
1kmE3992N3118	BEL.2_1	5218786	1995		0	0
1kmE3992N3118	BEL.2_1	5218786	1996		0	0
1kmE3992N3118	BEL.2_1	5218786	1997		0	0
1kmE3992N3118	BEL.2_1	5218786	1998		0	0
1kmE3992N3118	BEL.2_1	5218786	1999		0	0
1kmE3992N3118	BEL.2_1	5218786	2000		0	0
1kmE3992N3118	BEL.2_1	5218786	2001		0	0
1kmE3992N3118	BEL.2_1	5218786	2002		0	0
1kmE3992N3118	BEL.2_1	5218786	2003		0	0
1kmE3992N3118	BEL.2_1	5218786	2004		0	0
1kmE3992N3118	BEL.2_1	5218786	2005		0	0
1kmE3992N3118	BEL.2_1	5218786	2006		0	0
1kmE3992N3118	BEL.2_1	5218786	2007		0	0
1kmE3992N3118	BEL.2_1	5218786	2008		0	0
1kmE3992N3118	BEL.2_1	5218786	2009		0	0
1kmE3992N3118	BEL.2_1	5218786	2010		0	0
1kmE3992N3118	BEL.2_1	5218786	2011		0	0
1kmE3992N3118	BEL.2_1	5218786	2012		0	0
1kmE3992N3118	BEL.2_1	5218786	2013		0	0
1kmE3992N3118	BEL.2_1	5218786	2014		0	0
1kmE3992N3118	BEL.2_1	5218786	2015		0	0
1kmE3992N3118	BEL.2_1	5218786	2016		0	0
1kmE3992N3118	BEL.2_1	5218786	2017		0	0
1kmE3992N3118	BEL.2_1	5218786	2018		0	0
1kmE3992N3118	BEL.2_1	5218786	2019		0	0
1kmE3992N3118	BEL.2_1	5218786	2020		0	0
1kmE3992N3118	BEL.2_1	5218786	2021		0	0
1kmE3992N3118	BEL.2_1	5218786	2022	Flanders	1	1
1kmE3992N3118	BEL.2_1	5218786	2023	Flanders	1	1
1kmE3992N3118	BEL.2_1	5218786	2024		0	0
1kmE3994N3133	BEL.2_1	5218786	1986		0	0
1kmE3994N3133	BEL.2_1	5218786	1987		0	0
1kmE3994N3133	BEL.2_1	5218786	1988		0	0
1kmE3994N3133	BEL.2_1	5218786	1989		0	0
1kmE3994N3133	BEL.2_1	5218786	1990		0	0
1kmE3994N3133	BEL.2_1	5218786	1991		0	0
1kmE3994N3133	BEL.2_1	5218786	1992		0	0
1kmE3994N3133	BEL.2_1	5218786	1993		0	0
1kmE3994N3133	BEL.2_1	5218786	1994		0	0
1kmE3994N3133	BEL.2_1	5218786	1995		0	0
1kmE3994N3133	BEL.2_1	5218786	1996		0	0
1kmE3994N3133	BEL.2_1	5218786	1997		0	0
1kmE3994N3133	BEL.2_1	5218786	1998		0	0
1kmE3994N3133	BEL.2_1	5218786	1999		0	0
1kmE3994N3133	BEL.2_1	5218786	2000		0	0
1kmE3994N3133	BEL.2_1	5218786	2001		0	0
1kmE3994N3133	BEL.2_1	5218786	2002		0	0
1kmE3994N3133	BEL.2_1	5218786	2003		0	0
1kmE3994N3133	BEL.2_1	5218786	2004		0	0
1kmE3994N3133	BEL.2_1	5218786	2005		0	0
1kmE3994N3133	BEL.2_1	5218786	2006		0	0
1kmE3994N3133	BEL.2_1	5218786	2007		0	0
1kmE3994N3133	BEL.2_1	5218786	2008		0	0
1kmE3994N3133	BEL.2_1	5218786	2009		0	0
1kmE3994N3133	BEL.2_1	5218786	2010		0	0
1kmE3994N3133	BEL.2_1	5218786	2011		0	0
1kmE3994N3133	BEL.2_1	5218786	2012		0	0
1kmE3994N3133	BEL.2_1	5218786	2013		0	0
1kmE3994N3133	BEL.2_1	5218786	2014		0	0
1kmE3994N3133	BEL.2_1	5218786	2015		0	0
1kmE3994N3133	BEL.2_1	5218786	2016		0	0
1kmE3994N3133	BEL.2_1	5218786	2017		0	0
1kmE3994N3133	BEL.2_1	5218786	2018		0	0
1kmE3994N3133	BEL.2_1	5218786	2019		0	0
1kmE3994N3133	BEL.2_1	5218786	2020		0	0
1kmE3994N3133	BEL.2_1	5218786	2021		0	0
1kmE3994N3133	BEL.2_1	5218786	2022	Flanders	1	1
1kmE3994N3133	BEL.2_1	5218786	2023		0	0
1kmE3994N3133	BEL.2_1	5218786	2024		0	0
1kmE4006N3097	BEL.2_1	5218786	1986		0	0
1kmE4006N3097	BEL.2_1	5218786	1987		0	0
1kmE4006N3097	BEL.2_1	5218786	1988		0	0
1kmE4006N3097	BEL.2_1	5218786	1989		0	0
1kmE4006N3097	BEL.2_1	5218786	1990		0	0
1kmE4006N3097	BEL.2_1	5218786	1991		0	0
1kmE4006N3097	BEL.2_1	5218786	1992		0	0
1kmE4006N3097	BEL.2_1	5218786	1993		0	0
1kmE4006N3097	BEL.2_1	5218786	1994		0	0
1kmE4006N3097	BEL.2_1	5218786	1995		0	0
1kmE4006N3097	BEL.2_1	5218786	1996		0	0
1kmE4006N3097	BEL.2_1	5218786	1997		0	0
1kmE4006N3097	BEL.2_1	5218786	1998		0	0
1kmE4006N3097	BEL.2_1	5218786	1999		0	0
1kmE4006N3097	BEL.2_1	5218786	2000		0	0
1kmE4006N3097	BEL.2_1	5218786	2001		0	0
1kmE4006N3097	BEL.2_1	5218786	2002		0	0
1kmE4006N3097	BEL.2_1	5218786	2003		0	0
1kmE4006N3097	BEL.2_1	5218786	2004		0	0
1kmE4006N3097	BEL.2_1	5218786	2005		0	0
1kmE4006N3097	BEL.2_1	5218786	2006		0	0
1kmE4006N3097	BEL.2_1	5218786	2007		0	0
1kmE4006N3097	BEL.2_1	5218786	2008		0	0
1kmE4006N3097	BEL.2_1	5218786	2009		0	0
1kmE4006N3097	BEL.2_1	5218786	2010		0	0
1kmE4006N3097	BEL.2_1	5218786	2011		0	0
1kmE4006N3097	BEL.2_1	5218786	2012		0	0
1kmE4006N3097	BEL.2_1	5218786	2013		0	0
1kmE4006N3097	BEL.2_1	5218786	2014		0	0
1kmE4006N3097	BEL.2_1	5218786	2015		0	0
1kmE4006N3097	BEL.2_1	5218786	2016		0	0
1kmE4006N3097	BEL.2_1	5218786	2017		0	0
1kmE4006N3097	BEL.2_1	5218786	2018		0	0
1kmE4006N3097	BEL.2_1	5218786	2019		0	0
1kmE4006N3097	BEL.2_1	5218786	2020		0	0
1kmE4006N3097	BEL.2_1	5218786	2021		0	0
1kmE4006N3097	BEL.2_1	5218786	2022	Flanders	1	1
1kmE4006N3097	BEL.2_1	5218786	2023		0	0
1kmE4006N3097	BEL.2_1	5218786	2024		0	0
1kmE4007N3105	BEL.2_1	5218786	1986		0	0
1kmE4007N3105	BEL.2_1	5218786	1987		0	0
1kmE4007N3105	BEL.2_1	5218786	1988		0	0
1kmE4007N3105	BEL.2_1	5218786	1989		0	0
1kmE4007N3105	BEL.2_1	5218786	1990		0	0
1kmE4007N3105	BEL.2_1	5218786	1991		0	0
1kmE4007N3105	BEL.2_1	5218786	1992		0	0
1kmE4007N3105	BEL.2_1	5218786	1993		0	0
1kmE4007N3105	BEL.2_1	5218786	1994		0	0
1kmE4007N3105	BEL.2_1	5218786	1995		0	0
1kmE4007N3105	BEL.2_1	5218786	1996		0	0
1kmE4007N3105	BEL.2_1	5218786	1997		0	0
1kmE4007N3105	BEL.2_1	5218786	1998		0	0
1kmE4007N3105	BEL.2_1	5218786	1999		0	0
1kmE4007N3105	BEL.2_1	5218786	2000		0	0
1kmE4007N3105	BEL.2_1	5218786	2001		0	0
1kmE4007N3105	BEL.2_1	5218786	2002		0	0
1kmE4007N3105	BEL.2_1	5218786	2003		0	0
1kmE4007N3105	BEL.2_1	5218786	2004		0	0
1kmE4007N3105	BEL.2_1	5218786	2005		0	0
1kmE4007N3105	BEL.2_1	5218786	2006		0	0
1kmE4007N3105	BEL.2_1	5218786	2007		0	0
1kmE4007N3105	BEL.2_1	5218786	2008		0	0
1kmE4007N3105	BEL.2_1	5218786	2009		0	0
1kmE4007N3105	BEL.2_1	5218786	2010		0	0
1kmE4007N3105	BEL.2_1	5218786	2011		0	0
1kmE4007N3105	BEL.2_1	5218786	2012		0	0
1kmE4007N3105	BEL.2_1	5218786	2013		0	0
1kmE4007N3105	BEL.2_1	5218786	2014		0	0
1kmE4007N3105	BEL.2_1	5218786	2015		0	0
1kmE4007N3105	BEL.2_1	5218786	2016		0	0
1kmE4007N3105	BEL.2_1	5218786	2017		0	0
1kmE4007N3105	BEL.2_1	5218786	2018		0	0
1kmE4007N3105	BEL.2_1	5218786	2019		0	0
1kmE4007N3105	BEL.2_1	5218786	2020		0	0
1kmE4007N3105	BEL.2_1	5218786	2021		0	0
1kmE4007N3105	BEL.2_1	5218786	2022	Flanders	1	1
1kmE4007N3105	BEL.2_1	5218786	2023		0	0
1kmE4007N3105	BEL.2_1	5218786	2024		0	0
1kmE4007N3116	BEL.2_1	5218786	1986		0	0
1kmE4007N3116	BEL.2_1	5218786	1987		0	0
1kmE4007N3116	BEL.2_1	5218786	1988		0	0
1kmE4007N3116	BEL.2_1	5218786	1989		0	0
1kmE4007N3116	BEL.2_1	5218786	1990		0	0
1kmE4007N3116	BEL.2_1	5218786	1991		0	0
1kmE4007N3116	BEL.2_1	5218786	1992		0	0
1kmE4007N3116	BEL.2_1	5218786	1993		0	0
1kmE4007N3116	BEL.2_1	5218786	1994		0	0
1kmE4007N3116	BEL.2_1	5218786	1995		0	0
1kmE4007N3116	BEL.2_1	5218786	1996		0	0
1kmE4007N3116	BEL.2_1	5218786	1997		0	0
1kmE4007N3116	BEL.2_1	5218786	1998		0	0
1kmE4007N3116	BEL.2_1	5218786	1999		0	0
1kmE4007N3116	BEL.2_1	5218786	2000		0	0
1kmE4007N3116	BEL.2_1	5218786	2001		0	0
1kmE4007N3116	BEL.2_1	5218786	2002		0	0
1kmE4007N3116	BEL.2_1	5218786	2003		0	0
1kmE4007N3116	BEL.2_1	5218786	2004		0	0
1kmE4007N3116	BEL.2_1	5218786	2005		0	0
1kmE4007N3116	BEL.2_1	5218786	2006		0	0
1kmE4007N3116	BEL.2_1	5218786	2007		0	0
1kmE4007N3116	BEL.2_1	5218786	2008		0	0
1kmE4007N3116	BEL.2_1	5218786	2009		0	0
1kmE4007N3116	BEL.2_1	5218786	2010		0	0
1kmE4007N3116	BEL.2_1	5218786	2011		0	0
1kmE4007N3116	BEL.2_1	5218786	2012		0	0
1kmE4007N3116	BEL.2_1	5218786	2013		0	0
1kmE4007N3116	BEL.2_1	5218786	2014		0	0
1kmE4007N3116	BEL.2_1	5218786	2015		0	0
1kmE4007N3116	BEL.2_1	5218786	2016		0	0
1kmE4007N3116	BEL.2_1	5218786	2017		0	0
1kmE4007N3116	BEL.2_1	5218786	2018		0	0
1kmE4007N3116	BEL.2_1	5218786	2019		0	0
1kmE4007N3116	BEL.2_1	5218786	2020		0	0
1kmE4007N3116	BEL.2_1	5218786	2021		0	0
1kmE4007N3116	BEL.2_1	5218786	2022	Flanders	2	1
1kmE4007N3116	BEL.2_1	5218786	2023		0	0
1kmE4007N3116	BEL.2_1	5218786	2024		0	0
1kmE4009N3124	BEL.2_1	5218786	1986		0	0
1kmE4009N3124	BEL.2_1	5218786	1987		0	0
1kmE4009N3124	BEL.2_1	5218786	1988		0	0
1kmE4009N3124	BEL.2_1	5218786	1989		0	0
1kmE4009N3124	BEL.2_1	5218786	1990		0	0
1kmE4009N3124	BEL.2_1	5218786	1991		0	0
1kmE4009N3124	BEL.2_1	5218786	1992		0	0
1kmE4009N3124	BEL.2_1	5218786	1993		0	0
1kmE4009N3124	BEL.2_1	5218786	1994		0	0
1kmE4009N3124	BEL.2_1	5218786	1995		0	0
1kmE4009N3124	BEL.2_1	5218786	1996		0	0
1kmE4009N3124	BEL.2_1	5218786	1997		0	0
1kmE4009N3124	BEL.2_1	5218786	1998		0	0
1kmE4009N3124	BEL.2_1	5218786	1999		0	0
1kmE4009N3124	BEL.2_1	5218786	2000		0	0
1kmE4009N3124	BEL.2_1	5218786	2001		0	0
1kmE4009N3124	BEL.2_1	5218786	2002		0	0
1kmE4009N3124	BEL.2_1	5218786	2003		0	0
1kmE4009N3124	BEL.2_1	5218786	2004		0	0
1kmE4009N3124	BEL.2_1	5218786	2005		0	0
1kmE4009N3124	BEL.2_1	5218786	2006		0	0
1kmE4009N3124	BEL.2_1	5218786	2007		0	0
1kmE4009N3124	BEL.2_1	5218786	2008		0	0
1kmE4009N3124	BEL.2_1	5218786	2009		0	0
1kmE4009N3124	BEL.2_1	5218786	2010		0	0
1kmE4009N3124	BEL.2_1	5218786	2011		0	0
1kmE4009N3124	BEL.2_1	5218786	2012		0	0
1kmE4009N3124	BEL.2_1	5218786	2013		0	0
1kmE4009N3124	BEL.2_1	5218786	2014		0	0
1kmE4009N3124	BEL.2_1	5218786	2015		0	0
1kmE4009N3124	BEL.2_1	5218786	2016		0	0
1kmE4009N3124	BEL.2_1	5218786	2017		0	0
1kmE4009N3124	BEL.2_1	5218786	2018		0	0
1kmE4009N3124	BEL.2_1	5218786	2019		0	0
1kmE4009N3124	BEL.2_1	5218786	2020		0	0
1kmE4009N3124	BEL.2_1	5218786	2021		0	0
1kmE4009N3124	BEL.2_1	5218786	2022	Flanders	1	1
1kmE4009N3124	BEL.2_1	5218786	2023		0	0
1kmE4009N3124	BEL.2_1	5218786	2024		0	0
1kmE4029N3078	BEL.2_1	5218786	1986		0	0
1kmE4029N3078	BEL.2_1	5218786	1987		0	0
1kmE4029N3078	BEL.2_1	5218786	1988		0	0
1kmE4029N3078	BEL.2_1	5218786	1989		0	0
1kmE4029N3078	BEL.2_1	5218786	1990		0	0
1kmE4029N3078	BEL.2_1	5218786	1991		0	0
1kmE4029N3078	BEL.2_1	5218786	1992		0	0
1kmE4029N3078	BEL.2_1	5218786	1993		0	0
1kmE4029N3078	BEL.2_1	5218786	1994		0	0
1kmE4029N3078	BEL.2_1	5218786	1995		0	0
1kmE4029N3078	BEL.2_1	5218786	1996		0	0
1kmE4029N3078	BEL.2_1	5218786	1997		0	0
1kmE4029N3078	BEL.2_1	5218786	1998		0	0
1kmE4029N3078	BEL.2_1	5218786	1999		0	0
1kmE4029N3078	BEL.2_1	5218786	2000		0	0
1kmE4029N3078	BEL.2_1	5218786	2001		0	0
